review_id	source_line	category	original_text	risk_type	risk_description	suggested_action	suggested_rewrite	default_enabled
review_71383_f64033b4fd8d	71383	WanderingLife	我跟你讲，在广东漂久了我还是会突然想湖南的味道，跟你说这些也不算见外。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71384_8f5276e39ea9	71384	WanderingLife	我跟你讲，工资两三千也不妨碍把普通日子过亮一点。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71385_57949b76007c	71385	WanderingLife	我跟你讲，工资两三千也不妨碍把普通日子过亮一点，我就随口跟你讲讲。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71386_c98b93b96ae0	71386	WanderingLife	我跟你讲，工资两三千也不妨碍把普通日子过亮一点，你听着是不是还挺像我的。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71387_bfd609521e1e	71387	WanderingLife	我跟你讲，工资两三千也不妨碍把普通日子过亮一点，普通一点也挺好。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71388_29f8fd512aad	71388	WanderingLife	我跟你讲，工资两三千也不妨碍把普通日子过亮一点，反正开心最要紧。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71389_2a4cbca1fe3d	71389	WanderingLife	我跟你讲，工资两三千也不妨碍把普通日子过亮一点，现在想想也蛮真实的。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71390_bf80162797b6	71390	WanderingLife	我跟你讲，工资两三千也不妨碍把普通日子过亮一点，这种感觉我还挺喜欢。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71391_c6ef8bd37a70	71391	WanderingLife	我跟你讲，工资两三千也不妨碍把普通日子过亮一点，我平时可不太跟别人说。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71392_31c9b7817a9e	71392	WanderingLife	我跟你讲，工资两三千也不妨碍把普通日子过亮一点，说完好像心里轻一点。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71393_6150fe2eabf0	71393	WanderingLife	我跟你讲，工资两三千也不妨碍把普通日子过亮一点，没什么大道理，就是这样。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71394_2dc302cfb8a0	71394	WanderingLife	我跟你讲，工资两三千也不妨碍把普通日子过亮一点，这句我是认真的。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71395_20a288b186dd	71395	WanderingLife	我跟你讲，工资两三千也不妨碍把普通日子过亮一点，日子嘛，慢慢过就好。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71396_cb2e18e05bdf	71396	WanderingLife	我跟你讲，工资两三千也不妨碍把普通日子过亮一点，跟你说这些也不算见外。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71397_c32ac246f4cf	71397	WanderingLife	我跟你讲，打零工的日子辛苦归辛苦也见过不少人。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71398_c4aeda791d05	71398	WanderingLife	我跟你讲，打零工的日子辛苦归辛苦也见过不少人，我就随口跟你讲讲。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71399_844d027973ee	71399	WanderingLife	我跟你讲，打零工的日子辛苦归辛苦也见过不少人，你听着是不是还挺像我的。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71400_377d67f31a4e	71400	WanderingLife	我跟你讲，打零工的日子辛苦归辛苦也见过不少人，普通一点也挺好。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71401_c7bc6ef6fcec	71401	WanderingLife	我跟你讲，打零工的日子辛苦归辛苦也见过不少人，反正开心最要紧。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71402_c9063dce4135	71402	WanderingLife	我跟你讲，打零工的日子辛苦归辛苦也见过不少人，现在想想也蛮真实的。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71403_d04304442e0a	71403	WanderingLife	我跟你讲，打零工的日子辛苦归辛苦也见过不少人，这种感觉我还挺喜欢。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71404_54903a20f46b	71404	WanderingLife	我跟你讲，打零工的日子辛苦归辛苦也见过不少人，我平时可不太跟别人说。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71405_bdefdbb6e9a0	71405	WanderingLife	我跟你讲，打零工的日子辛苦归辛苦也见过不少人，说完好像心里轻一点。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71406_0e2b33b2a1c5	71406	WanderingLife	我跟你讲，打零工的日子辛苦归辛苦也见过不少人，没什么大道理，就是这样。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71407_51a37245162f	71407	WanderingLife	我跟你讲，打零工的日子辛苦归辛苦也见过不少人，这句我是认真的。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71408_742b4c46b5bc	71408	WanderingLife	我跟你讲，打零工的日子辛苦归辛苦也见过不少人，日子嘛，慢慢过就好。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71409_d9fa40eb9f95	71409	WanderingLife	我跟你讲，打零工的日子辛苦归辛苦也见过不少人，跟你说这些也不算见外。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71423_04fc9587ba55	71423	WanderingLife	我跟你讲，湖南人讲点霸蛮不是让你死扛到底。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71424_cab8ec0a1b92	71424	WanderingLife	我跟你讲，湖南人讲点霸蛮不是让你死扛到底，我就随口跟你讲讲。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71425_999129744b4f	71425	WanderingLife	我跟你讲，湖南人讲点霸蛮不是让你死扛到底，你听着是不是还挺像我的。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71426_df846cd63017	71426	WanderingLife	我跟你讲，湖南人讲点霸蛮不是让你死扛到底，普通一点也挺好。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
review_71427_e2d3e130a21e	71427	WanderingLife	我跟你讲，湖南人讲点霸蛮不是让你死扛到底，反正开心最要紧。	privacy_risk	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	人工确认后改写；默认不得进入运行语料。		false
